id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15
4364200075,1403568000000000000,300000.0,2,1.0,750,5120,1.0,0,4,6,750,0,1941,98126,47.5312,-122.375,930,7200
2473420070,1430352000000000000,291600.0,3,1.75,1630,7480,1.0,0,3,7,1330,300,1979,98058,47.4514,-122.15899999999999,1940,7480
5706201360,1424304000000000000,435000.0,5,1.5,1720,12551,1.0,0,3,7,1720,0,1967,98027,47.5241,-122.053,1560,12960
4036800370,1414972800000000000,455000.0,4,2.5,1320,7000,1.0,0,4,7,1320,0,1956,98008,47.6007,-122.12700000000001,1550,8610
9178600810,1418774400000000000,578500.0,3,1.0,1490,5700,1.5,0,3,7,1490,0,1916,98103,47.6549,-122.331,2290,5700
3904980270,1430784000000000000,517500.0,3,2.5,1800,3933,2.0,0,3,8,1800,0,1989,98029,47.5746,-122.009,1800,4659
1646501920,1414627200000000000,579500.0,3,1.75,1250,4120,1.0,0,4,7,980,270,1925,98117,47.685,-122.36,1250,4120
4440400125,1399507200000000000,228000.0,4,1.75,2000,6120,1.0,0,3,7,1100,900,1965,98178,47.5035,-122.258,1880,6120
1523560030,1427241600000000000,689000.0,4,2.5,2110,6069,2.0,0,3,9,2110,0,1999,98052,47.6374,-122.111,2180,9000
2896000710,1413936000000000000,560000.0,4,2.5,2520,11240,1.0,0,3,8,1440,1080,1977,98052,47.6748,-122.14399999999999,2360,10345
9238900060,1401321600000000000,529000.0,3,1.0,1590,6420,1.0,0,3,7,1590,0,1944,98136,47.5355,-122.39200000000001,1780,5900
3256400060,1411430400000000000,325000.0,4,2.75,2090,9240,1.0,0,4,6,2090,0,1949,98146,47.4854,-122.34299999999999,1460,9240
732000160,1430265600000000000,330000.0,2,1.0,790,9784,1.0,0,3,6,790,0,1932,98155,47.7634,-122.28399999999999,2350,10102
1592080060,1429228800000000000,262000.0,3,2.5,1970,8727,2.0,0,3,7,1970,0,1995,98092,47.3263,-122.189,1670,9168
7950303270,1425254400000000000,585000.0,2,1.0,1110,6000,1.0,0,3,7,1010,100,1951,98118,47.5632,-122.28200000000001,1410,3500
7312900060,1401753600000000000,235000.0,2,1.0,720,4840,1.0,0,4,6,720,0,1947,98126,47.5534,-122.375,1510,4840
1545805460,1423008000000000000,252000.0,3,2.0,1370,7500,1.0,0,3,7,1370,0,1997,98038,47.3634,-122.046,1420,7500
1473120390,1419379200000000000,439000.0,4,2.5,2690,9551,2.0,0,3,9,2690,0,1992,98058,47.4343,-122.156,2890,9121
1657300070,1407801600000000000,465000.0,4,2.25,3360,10810,2.0,0,4,9,3360,0,1988,98092,47.3316,-122.20299999999999,2590,10810
104501040,1412294400000000000,249900.0,4,2.0,1500,7854,1.5,0,3,7,1500,0,1983,98023,47.3127,-122.354,1500,7334
2592400400,1413244800000000000,370000.0,3,1.75,1160,8774,1.0,0,3,7,1160,0,1972,98034,47.7159,-122.165,1990,7908
6788200295,1402531200000000000,620000.0,2,1.0,1430,3000,1.5,0,3,7,1300,130,1929,98112,47.6415,-122.303,1750,4000
7308900445,1406160000000000000,375000.0,3,1.0,1870,7671,1.0,0,4,8,1720,150,1937,98177,47.7162,-122.36,1460,7679
3755000060,1412035200000000000,315500.0,3,1.0,1160,10500,1.0,0,4,7,1160,0,1966,98034,47.7267,-122.227,1520,10500
7524950710,1411084800000000000,620000.0,2,1.75,1680,8187,1.0,0,4,8,1680,0,1983,98027,47.5603,-122.081,2390,7801
6071200400,1416873600000000000,510000.0,4,2.5,2010,9075,1.0,0,4,8,1310,700,1959,98006,47.553000000000004,-122.182,1850,9220
1939000030,1403827200000000000,652500.0,4,2.5,2540,38677,2.0,0,3,9,2540,0,1987,98053,47.6694,-122.044,2560,36280
6979900370,1415923200000000000,574000.0,4,2.5,3240,22795,2.0,0,3,8,3240,0,1998,98053,47.6329,-121.969,2570,29761
3303860160,1424736000000000000,430000.0,3,2.5,2670,12806,2.0,0,3,9,2670,0,2010,98038,47.3686,-122.059,3010,7231
1232002015,1401926400000000000,466500.0,3,1.0,1430,3840,1.0,0,3,7,950,480,1945,98117,47.6847,-122.381,1430,3840
5116060030,1414454400000000000,315000.0,2,2.25,1290,2436,2.0,0,3,7,1290,0,1984,98052,47.6803,-122.156,1360,3088
1898700310,1399248000000000000,220000.0,4,1.5,1240,9600,1.0,0,3,7,1240,0,1971,98023,47.3206,-122.397,1240,9592
1079600270,1425600000000000000,325000.0,3,1.75,1840,17286,1.0,0,4,7,1440,400,1978,98030,47.371,-122.17299999999999,1840,14541
1073100030,1430179200000000000,365000.0,3,1.0,1120,8443,1.0,0,3,7,1120,0,1953,98133,47.7715,-122.336,1450,8433
3822200105,1411430400000000000,380000.0,4,1.75,2030,12518,1.0,0,3,8,1610,420,1950,98125,47.7278,-122.29700000000001,1650,7872
8121200700,1405209600000000000,579000.0,4,2.25,2030,8764,2.0,0,4,8,2030,0,1983,98052,47.7214,-122.11,1950,8750
4221900030,1430438400000000000,682000.0,2,1.0,890,5000,1.0,0,3,7,890,0,1943,98105,47.6666,-122.279,1680,5000
9475200030,1402876800000000000,499000.0,3,1.75,1750,12325,1.0,0,4,7,1470,280,1968,98052,47.6832,-122.118,1820,9750
3585220070,1429747200000000000,333760.0,3,1.0,1300,5880,1.0,0,3,7,1300,0,1968,98052,47.6937,-122.113,1300,7700
9547200340,1421712000000000000,520000.0,3,2.75,1700,3264,1.0,0,3,7,1060,640,1919,98115,47.6767,-122.311,1880,4080
3092000030,1407456000000000000,270000.0,3,2.25,1470,16728,1.0,0,4,7,1350,120,1959,98168,47.4968,-122.302,1540,9000
3592500340,1426204800000000000,1100000.0,5,2.75,2520,4643,1.5,0,4,8,2120,400,1916,98112,47.6348,-122.301,2100,4564
3447000060,1412726400000000000,577500.0,3,1.75,2140,13286,1.0,0,4,8,1220,920,1964,98006,47.5722,-122.12799999999999,2250,13286
2061100390,1405900800000000000,475000.0,2,2.0,1440,3720,1.5,0,3,7,1440,0,1983,98115,47.6902,-122.325,1490,4308
4388000260,1427673600000000000,200000.0,3,1.0,1150,10132,1.0,0,4,7,1150,0,1970,98023,47.3172,-122.37200000000001,1180,8713
4024100982,1424304000000000000,383610.0,3,2.0,1230,8450,1.0,0,3,7,1230,0,1989,98155,47.7548,-122.305,2110,8536
2621420060,1406505600000000000,275000.0,4,2.5,2060,5742,2.0,0,3,7,2060,0,1999,98030,47.3612,-122.185,1610,7298
2473480310,1410998400000000000,365000.0,4,2.5,2140,7350,2.0,0,3,8,2140,0,1985,98058,47.4483,-122.124,2120,8395
3629960060,1409788800000000000,362000.0,3,2.75,1420,955,2.0,0,3,8,1160,260,2004,98029,47.5477,-122.00299999999999,1420,955
7857000732,1414800000000000000,350000.0,3,1.75,2090,6258,1.0,0,3,7,1390,700,1956,98108,47.5503,-122.301,1790,5793
109200140,1430870400000000000,299000.0,4,2.5,2300,8100,1.0,0,4,8,1360,940,1979,98023,47.2979,-122.37100000000001,1910,7630
2126049083,1431043200000000000,324500.0,2,1.0,1300,6617,1.0,0,3,7,1300,0,1986,98125,47.7238,-122.302,1820,7800
3298400350,1420416000000000000,312500.0,3,1.0,1170,7350,1.0,0,4,7,1170,0,1960,98008,47.625,-122.117,1170,7350
7558800240,1428969600000000000,485000.0,4,3.25,1946,17786,2.0,1,4,7,1946,0,1990,98070,47.358999999999995,-122.45200000000001,1460,16661
5100402782,1413763200000000000,511000.0,2,1.0,1250,5413,1.0,0,4,7,1250,0,1923,98115,47.6945,-122.315,1250,5413
5466310060,1427155200000000000,139500.0,2,1.5,1230,1561,2.0,0,3,7,1230,0,1983,98042,47.3768,-122.149,1660,2243
8079010310,1402444800000000000,464000.0,4,2.5,2180,7203,2.0,0,4,8,2180,0,1989,98059,47.5119,-122.15100000000001,2350,7334
8581200240,1430265600000000000,255000.0,3,1.75,1740,8800,1.0,0,3,7,1140,600,1978,98023,47.2968,-122.37200000000001,1690,7920
7785000260,1404864000000000000,624800.0,3,2.0,2250,14274,1.0,0,4,8,1500,750,1964,98040,47.5762,-122.21700000000001,2820,13813
8861700030,1418342400000000000,510000.0,3,1.5,2400,10275,1.0,0,4,8,1540,860,1964,98052,47.6888,-122.126,2380,10125
2287400030,1403740800000000000,289659.0,4,2.25,2260,7200,2.0,0,4,7,2260,0,1984,98031,47.4121,-122.18299999999999,1720,7200
7199340560,1410220800000000000,460000.0,3,2.0,1600,7350,1.0,0,4,7,1600,0,1979,98052,47.6977,-122.126,1600,7200
5561700340,1416528000000000000,319000.0,3,2.5,2110,7434,2.0,0,4,7,2110,0,1978,98031,47.3935,-122.169,2100,7749
1657530350,1400457600000000000,280000.0,3,2.5,1720,1916,2.0,0,3,7,1720,0,2005,98059,47.4895,-122.166,1760,1916
1939100560,1421366400000000000,749950.0,4,2.5,2620,8312,2.0,0,3,9,2620,0,1990,98074,47.6272,-122.03299999999999,2260,8515
626059276,1401408000000000000,458000.0,5,2.5,3090,23265,1.0,0,3,8,2990,100,1957,98011,47.7709,-122.212,2560,18773
1994200012,1428883200000000000,580000.0,3,1.75,1850,2797,1.0,0,3,8,1150,700,1977,98103,47.6871,-122.336,1450,4599
6626100260,1407283200000000000,700000.0,4,2.5,3100,36562,2.0,0,3,10,3100,0,1994,98077,47.7646,-122.065,3080,39351
4166800320,1415577600000000000,350000.0,4,2.5,2506,7206,2.0,0,3,8,2506,0,2007,98023,47.3236,-122.337,2441,7220
5490210200,1409875200000000000,456000.0,4,1.0,1700,7689,1.0,0,3,7,1080,620,1977,98052,47.6955,-122.116,1700,7333
4306500070,1405036800000000000,475000.0,4,2.75,2200,16288,1.0,0,3,7,1290,910,1980,98059,47.4793,-122.12200000000001,2650,6620
5416500260,1410134400000000000,285000.0,3,2.5,1890,3629,2.0,0,3,7,1890,0,2005,98038,47.3613,-122.041,1980,4000
1446800710,1424995200000000000,309000.0,3,1.0,1140,6400,1.0,0,3,7,1140,0,1962,98168,47.4902,-122.331,1340,6650
6648500390,1424908800000000000,219000.0,3,2.25,1940,6500,1.0,0,3,8,1440,500,1979,98042,47.3565,-122.149,1880,8991
8078440140,1412812800000000000,546500.0,3,2.5,2130,7199,2.0,0,3,8,2130,0,1990,98074,47.6331,-122.027,1890,7546
2624049050,1423785600000000000,338000.0,2,1.0,1470,5566,1.0,0,4,7,770,700,1919,98118,47.5348,-122.26899999999999,1410,5808
1862400226,1426032000000000000,505000.0,2,1.0,1070,8130,1.0,0,3,7,1070,0,1942,98117,47.696999999999996,-122.37,1360,7653
3066410810,1408665600000000000,678000.0,3,2.25,2730,10675,2.0,0,3,9,2730,0,1990,98074,47.6289,-122.042,2770,10570
5453700140,1417996800000000000,800000.0,3,1.75,1890,10292,1.0,0,4,8,1890,0,1969,98040,47.535,-122.234,2630,10625
4167100240,1425945600000000000,252000.0,3,1.75,1440,16819,1.5,0,4,6,1440,0,1925,98023,47.3318,-122.37299999999999,1560,12376
2460700030,1401840000000000000,335000.0,4,2.75,2540,7210,1.0,0,4,7,1600,940,1979,98058,47.4601,-122.165,1820,7766
682000030,1404345600000000000,610000.0,3,2.0,2300,13418,1.0,0,3,8,1430,870,1955,98004,47.6075,-122.2,2140,9380
9211500560,1414454400000000000,245000.0,3,2.0,1690,6790,1.0,0,3,7,1360,330,1979,98023,47.2981,-122.38,1740,6790
3211800140,1423094400000000000,493500.0,3,1.75,1800,16026,1.0,0,3,8,1390,410,1972,98008,47.5815,-122.12100000000001,2210,13959
2193340260,1420588800000000000,596500.0,4,2.25,1770,8505,2.0,0,3,8,1770,0,1986,98052,47.6904,-122.102,1880,8939
1357300240,1414368000000000000,333500.0,3,1.75,1320,7200,1.0,0,4,7,1320,0,1977,98028,47.7341,-122.23700000000001,1750,7260
9526600710,1406160000000000000,759900.0,4,2.5,3000,5639,2.0,0,3,8,3000,0,2008,98052,47.7066,-122.115,3000,4587
3438500796,1430352000000000000,310000.0,3,1.5,1060,6954,1.0,0,4,6,1060,0,1983,98106,47.5497,-122.355,1560,6372
11520200,1413331200000000000,750000.0,4,2.5,3020,13122,2.0,0,3,9,2540,480,1997,98052,47.6989,-122.111,3020,10873
339600070,1405900800000000000,408000.0,3,2.0,1640,3440,2.0,0,3,7,1640,0,1987,98052,47.6829,-122.09700000000001,1070,3549
9282800075,1426550400000000000,339000.0,4,2.5,1740,6000,1.0,0,4,7,1740,0,1952,98178,47.5026,-122.236,1190,6000
6305900350,1429660800000000000,449950.0,4,3.0,3290,10783,2.0,0,3,9,3290,0,1990,98031,47.3904,-122.178,2810,10783
1180002075,1408924800000000000,235000.0,3,1.0,1210,6000,1.0,0,3,7,1210,0,1930,98178,47.4984,-122.22399999999999,1210,6000
8682230400,1399420800000000000,428000.0,2,2.0,1350,3900,1.0,0,3,8,1350,0,2003,98053,47.7094,-122.03,1440,3900
9560800390,1400198400000000000,445000.0,3,2.25,1990,7340,2.0,0,3,8,1990,0,1984,98072,47.7579,-122.141,2180,11223
2558630350,1426896000000000000,462000.0,4,2.5,2060,6958,1.0,0,3,7,1220,840,1974,98034,47.7251,-122.16799999999999,1760,7350
7517500310,1430870400000000000,775000.0,3,1.0,1460,6198,1.5,0,4,7,1460,0,1916,98107,47.6626,-122.361,2280,5160
4141400030,1417392000000000000,605000.0,4,1.75,2250,10108,1.0,0,4,8,2250,0,1967,98008,47.5922,-122.118,2050,9750
6837820030,1400716800000000000,389950.0,4,2.5,3140,8060,2.0,0,3,9,3140,0,1991,98023,47.3091,-122.34299999999999,3000,8060
5452800800,1402617600000000000,890000.0,4,2.25,2770,13500,2.0,0,3,8,2770,0,1974,98040,47.543,-122.23100000000001,2300,13500
7889000125,1426723200000000000,235000.0,3,1.0,1864,6978,1.0,0,4,7,1864,0,1958,98002,47.285,-122.206,990,8000
5201000030,1427068800000000000,597000.0,4,2.5,2370,41338,2.0,0,3,8,2370,0,1995,98077,47.7379,-122.052,2340,46661
8965500030,1411430400000000000,804000.0,5,3.5,2770,9305,2.0,0,3,9,2770,0,1985,98006,47.5628,-122.11399999999999,2520,9773
4019300030,1413158400000000000,357000.0,3,1.75,1250,17493,1.0,0,3,7,1250,0,1972,98155,47.7613,-122.274,2180,19553
8929000030,1408579200000000000,419990.0,3,2.5,1690,1689,2.0,0,3,8,1150,540,2014,98029,47.5528,-121.999,1540,1689
7880020030,1415577600000000000,725000.0,4,2.5,3040,35201,2.0,0,4,10,3040,0,1987,98027,47.4872,-122.066,2990,35416
806800400,1423440000000000000,275000.0,3,2.5,2710,5733,2.0,0,3,7,2710,0,2003,98092,47.3357,-122.171,2720,5733
8568010310,1410480000000000000,510000.0,3,2.5,2300,27566,2.0,0,3,9,2300,0,1995,98019,47.7369,-121.96,2480,16650
1126049105,1401148800000000000,330000.0,4,1.0,1360,13372,1.0,0,3,7,1360,0,1955,98028,47.7622,-122.26299999999999,1540,10283
293000036,1428019200000000000,495000.0,4,2.0,1610,4770,1.0,0,4,7,1230,380,1941,98126,47.5333,-122.381,1180,6120
5273200060,1430697600000000000,716528.0,3,1.5,1750,5400,1.0,0,4,7,1050,700,1952,98115,47.6799,-122.279,1750,5400
2025701360,1413244800000000000,260000.0,3,2.5,1510,6095,2.0,0,4,7,1510,0,1991,98038,47.3498,-122.037,1520,6000
967000400,1430179200000000000,548000.0,5,1.5,1700,7200,1.5,0,3,7,1700,0,1937,98011,47.7614,-122.20299999999999,1460,7194
5101401816,1406332800000000000,505000.0,3,1.0,1020,5410,1.0,0,4,7,880,140,1928,98115,47.6924,-122.31,1580,5376
3755000310,1418774400000000000,325000.0,3,1.0,1160,11799,1.0,0,3,7,1160,0,1966,98034,47.7263,-122.229,1220,10500
7300200400,1415145600000000000,682000.0,4,2.25,2450,34092,2.0,0,4,8,2450,0,1980,98075,47.5751,-122.04899999999999,2410,35378
1795920350,1402963200000000000,605000.0,3,2.25,2010,10760,2.0,0,3,8,2010,0,1985,98052,47.7276,-122.103,2240,9357
3568200060,1409616000000000000,245000.0,3,3.0,1990,9600,1.0,0,3,7,1440,550,1988,98003,47.3499,-122.296,1670,9600
3530200160,1401753600000000000,654950.0,4,2.5,2790,45902,2.0,0,3,9,2790,0,1987,98077,47.7674,-122.086,2890,42421
40000228,1413331200000000000,221900.0,2,1.0,780,6727,1.0,0,3,6,780,0,1939,98168,47.4733,-122.281,1860,10124
4083300510,1399248000000000000,657100.0,4,1.0,1390,4240,1.0,0,3,7,1050,340,1924,98103,47.6596,-122.338,1810,4240
1026069155,1426118400000000000,539000.0,3,2.0,1800,43995,2.0,0,3,8,1800,0,1988,98077,47.7585,-122.022,2290,51400
2887701420,1416787200000000000,489000.0,2,1.0,850,2850,1.0,0,4,7,850,0,1927,98115,47.6875,-122.309,1450,4015
2553300270,1415145600000000000,649000.0,4,2.5,2980,12764,2.0,0,3,10,2980,0,1994,98075,47.5857,-122.027,3080,9810
6206100075,1431388800000000000,700000.0,4,1.75,1980,10800,1.0,0,4,8,1320,660,1953,98005,47.5899,-122.17299999999999,2310,10800
1397300055,1400544000000000000,268500.0,2,1.0,790,8424,1.0,0,4,6,790,0,1953,98133,47.7511,-122.352,1470,8424
1357900060,1402358400000000000,515000.0,3,2.5,1800,5001,2.0,0,3,7,1800,0,1996,98034,47.7126,-122.23100000000001,2106,5618
9346700030,1424649600000000000,685000.0,4,2.0,2260,10800,1.0,0,3,9,2260,0,1978,98007,47.6124,-122.15299999999999,2650,9900
730000139,1413417600000000000,305000.0,2,1.5,800,2142,2.0,0,3,7,800,0,2006,98144,47.5917,-122.29700000000001,1320,2742
8947250060,1427328000000000000,292500.0,4,2.5,1610,4568,2.0,0,3,7,1610,0,2006,98001,47.3351,-122.289,1834,4604
2921700060,1414368000000000000,535000.0,4,1.0,1920,6480,1.5,0,3,7,1920,0,1920,98117,47.6897,-122.374,1600,6470
3629870200,1425600000000000000,550000.0,3,2.5,1740,3082,2.0,0,3,8,1740,0,2000,98029,47.5489,-122.006,1910,3075
6909200335,1403568000000000000,457500.0,3,2.25,1430,2003,2.0,0,3,8,980,450,1996,98144,47.5908,-122.292,2210,4000
8945100320,1399334400000000000,136500.0,3,1.5,1420,8580,1.0,0,3,6,1420,0,1962,98023,47.3076,-122.36200000000001,1200,8580
8945100320,1412726400000000000,224097.0,3,1.5,1420,8580,1.0,0,3,6,1420,0,1962,98023,47.3076,-122.36200000000001,1200,8580
6792200282,1411344000000000000,254000.0,3,2.5,1560,10608,2.0,0,3,7,1560,0,1994,98042,47.3572,-122.161,1360,10608
1471701170,1402444800000000000,335000.0,4,2.25,2030,13500,1.0,0,3,7,1230,800,1963,98059,47.4596,-122.066,1830,13800
3384300160,1410825600000000000,169950.0,3,1.0,1180,9832,1.0,0,3,7,1180,0,1970,98042,47.3845,-122.085,1220,9894
6139800390,1412553600000000000,432500.0,3,2.5,1940,10800,1.0,0,3,8,1340,600,1979,98077,47.7471,-122.075,2080,9600
8819900270,1400544000000000000,440000.0,2,1.75,1300,4000,2.0,0,3,7,1300,0,1948,98105,47.6687,-122.288,1350,4013
8944290200,1410998400000000000,233703.0,3,2.25,1650,3788,2.0,0,3,7,1650,0,1985,98031,47.3908,-122.167,1510,3994
4057300030,1415923200000000000,310000.0,3,1.5,1140,3292,2.0,0,3,7,1140,0,1988,98029,47.5701,-122.01700000000001,1150,3592
1277000240,1427932800000000000,735000.0,3,2.5,2540,6762,2.0,0,3,10,2540,0,1998,98007,47.6239,-122.14399999999999,2870,6631
3345100002,1418774400000000000,730000.0,4,2.75,3440,8150,2.0,0,3,10,3440,0,2014,98056,47.5168,-122.189,2560,8315
179000505,1414108800000000000,257000.0,3,1.75,1800,9000,1.0,0,3,7,1200,600,1961,98178,47.4932,-122.27799999999999,980,6000
4426600125,1416268800000000000,279000.0,3,1.0,1520,8055,1.5,0,3,7,1520,0,1952,98125,47.7222,-122.305,1560,8160
1683500140,1418256000000000000,225000.0,4,2.0,1750,7245,1.0,0,4,7,1050,700,1974,98092,47.3164,-122.196,1640,7245
3876200060,1398988800000000000,382500.0,4,1.75,1560,8700,1.0,0,4,7,1560,0,1967,98034,47.7274,-122.181,2080,8000
8731900640,1427155200000000000,315000.0,3,1.75,2380,10450,1.5,0,3,8,2380,0,1966,98023,47.3143,-122.37,2320,8500
1826049094,1405468800000000000,426000.0,2,1.0,2230,11472,2.0,0,3,7,2230,0,1951,98133,47.7372,-122.35,1870,8649
2422049104,1410739200000000000,85000.0,2,1.0,830,9000,1.0,0,3,6,830,0,1939,98032,47.3813,-122.243,1160,7680
2422049104,1419897600000000000,235000.0,2,1.0,830,9000,1.0,0,3,6,830,0,1939,98032,47.3813,-122.243,1160,7680
6600350140,1428451200000000000,295000.0,4,2.5,2030,5754,2.0,0,3,8,2030,0,2001,98042,47.3542,-122.137,2030,5784
1995200200,1399334400000000000,313950.0,3,1.0,1510,6083,1.0,0,4,6,860,650,1940,98115,47.6966,-122.324,1510,5712
1995200200,1412726400000000000,415000.0,3,1.0,1510,6083,1.0,0,4,6,860,650,1940,98115,47.6966,-122.324,1510,5712
2473480350,1400457600000000000,305000.0,3,1.75,1610,12247,1.0,0,3,8,1610,0,1981,98058,47.4476,-122.124,2010,9271
7923700030,1428969600000000000,490000.0,3,1.0,1420,11040,1.0,0,4,7,1420,0,1961,98007,47.5969,-122.14,1530,8208
1796360340,1405987200000000000,269950.0,3,2.0,1660,8641,2.0,0,4,8,1660,0,1987,98042,47.3663,-122.088,1490,8641
224069114,1409270400000000000,635000.0,4,2.5,2470,77550,1.0,0,4,7,2470,0,1987,98075,47.5888,-122.01100000000001,2490,40894
1311600030,1405468800000000000,270000.0,4,1.75,1850,7350,1.0,0,3,7,1050,800,1965,98001,47.3413,-122.277,1450,7250
2494000070,1422316800000000000,480000.0,4,2.5,2480,5100,2.0,0,3,8,2480,0,2007,98019,47.7383,-121.969,2270,5115
1091310140,1414972800000000000,426950.0,4,2.75,2350,5589,2.0,0,3,7,2350,0,2001,98059,47.5098,-122.155,2014,6365
1450100390,1409875200000000000,125000.0,3,1.0,920,7314,1.0,0,3,6,920,0,1960,98002,47.2892,-122.22,1010,7420
1450100390,1426464000000000000,208000.0,3,1.0,920,7314,1.0,0,3,6,920,0,1960,98002,47.2892,-122.22,1010,7420
2473250400,1411516800000000000,325000.0,4,2.0,1780,10622,1.0,0,4,7,900,880,1976,98058,47.4573,-122.15799999999999,1550,8900
8807600140,1429833600000000000,405000.0,3,1.0,1280,11625,1.0,0,4,7,1280,0,1977,98053,47.6827,-122.059,1320,10875
8928100125,1414454400000000000,550000.0,4,2.75,1690,6090,1.5,0,3,7,1400,290,1945,98115,47.6814,-122.26899999999999,1820,6090
3306200240,1416873600000000000,218000.0,4,1.0,1640,10455,1.0,0,3,7,950,690,1963,98023,47.2974,-122.366,1360,9750
7436500060,1413763200000000000,562000.0,4,2.25,2170,7007,1.0,0,3,8,1540,630,1974,98033,47.672,-122.169,2040,7700
1022059032,1407801600000000000,401500.0,4,2.5,3140,94525,2.0,0,4,8,2280,860,1977,98042,47.4155,-122.163,1910,14300
1523049083,1415750400000000000,196700.0,2,1.0,1090,9994,1.0,0,3,7,1090,0,1954,98168,47.4761,-122.287,1090,11700
9346920070,1408665600000000000,583000.0,3,1.75,1930,10183,1.0,0,4,8,1480,450,1975,98006,47.5624,-122.135,2320,10000
5709200030,1417651200000000000,309900.0,5,2.5,2100,17825,1.0,0,4,7,1400,700,1974,98092,47.3094,-122.191,2200,14602
5104470070,1413417600000000000,485000.0,4,3.0,3110,18843,2.0,0,3,9,3110,0,1995,98058,47.4619,-122.154,3080,14735
3330500075,1429833600000000000,465000.0,3,1.0,930,3348,1.0,0,4,6,930,0,1926,98118,47.5532,-122.277,1210,3348
200800200,1407801600000000000,595000.0,4,2.25,2050,8372,2.0,0,4,8,2050,0,1984,98052,47.7234,-122.10700000000001,2010,8037
1432400570,1405641600000000000,254000.0,3,1.0,1160,7560,1.0,0,4,6,1160,0,1958,98058,47.45,-122.179,1160,7560
1552510160,1414627200000000000,488500.0,3,2.75,1820,9490,2.0,0,3,7,1820,0,1994,98011,47.7481,-122.178,1950,8851
2473460860,1414368000000000000,260000.0,4,2.5,2110,8990,2.0,0,3,8,2110,0,1977,98058,47.4457,-122.12700000000001,2040,8800
7812800681,1420156800000000000,166000.0,2,1.0,870,8487,1.0,0,4,6,870,0,1944,98178,47.4955,-122.23899999999999,1350,6850
1529300135,1413244800000000000,338000.0,2,1.0,750,6439,1.0,0,4,6,750,0,1934,98103,47.6995,-122.354,1470,6374
4124000320,1426464000000000000,335620.0,3,2.25,1800,15903,1.0,0,3,8,1340,460,1986,98038,47.3813,-122.04299999999999,2000,15233
1775910370,1423094400000000000,464000.0,4,2.25,2220,15232,1.0,0,3,9,1690,530,1978,98072,47.7449,-122.103,2110,15280
4365200505,1412294400000000000,354000.0,2,1.0,1390,7740,1.0,0,4,6,1390,0,1925,98126,47.5232,-122.37100000000001,1290,7740
7960100030,1407974400000000000,601000.0,4,3.5,2160,3600,2.0,0,3,8,1660,500,1998,98122,47.6103,-122.29700000000001,1230,3840
9264900350,1429833600000000000,285000.0,3,2.25,1840,9040,1.0,0,3,8,1370,470,1979,98023,47.3144,-122.339,1870,8992
6145600955,1419379200000000000,329000.0,4,1.0,1120,3844,1.0,0,3,7,1120,0,1972,98133,47.7038,-122.352,1480,3844
9475710060,1402617600000000000,370000.0,4,2.5,2220,5338,2.0,0,3,7,2220,0,2001,98059,47.4887,-122.15,2220,5338
1112700060,1426032000000000000,399900.0,3,1.75,1260,12750,1.0,0,3,7,1260,0,1979,98034,47.7289,-122.23299999999999,1460,7865
66000140,1416441600000000000,398000.0,3,1.0,1480,6550,1.5,0,4,6,1480,0,1925,98126,47.5498,-122.381,1200,6550
4154304740,1424736000000000000,709000.0,3,2.75,2780,7200,1.5,0,4,8,1870,910,1913,98118,47.5632,-122.27,1700,7200
7972604215,1418342400000000000,402000.0,5,2.75,2770,7620,1.0,0,3,7,1700,1070,1965,98106,47.5188,-122.348,1720,7620
7979900126,1403740800000000000,450000.0,3,1.5,1530,23660,1.0,0,3,7,1530,0,1952,98155,47.7467,-122.295,1800,11407
2821100125,1416441600000000000,524000.0,3,2.25,2140,6720,1.0,0,3,8,1440,700,1961,98117,47.6949,-122.396,2060,6720
6623400187,1411430400000000000,185000.0,4,1.0,1760,8906,1.0,0,3,7,1230,530,1966,98055,47.4288,-122.198,1180,10407
6623400187,1424390400000000000,365000.0,4,1.0,1760,8906,1.0,0,3,7,1230,530,1966,98055,47.4288,-122.198,1180,10407
325049234,1410220800000000000,925000.0,4,2.5,3110,11422,2.0,0,3,9,3110,0,1989,98115,47.6833,-122.271,2850,7254
8016300240,1427932800000000000,714000.0,3,1.75,2260,11781,1.0,0,4,8,1520,740,1968,98008,47.5982,-122.12799999999999,2530,10176
6414600232,1429488000000000000,535000.0,3,2.25,2050,6648,1.0,0,3,7,1230,820,1990,98133,47.7258,-122.33200000000001,1760,7200
6031400013,1402876800000000000,150000.0,3,1.5,1230,8056,1.0,0,4,6,1230,0,1949,98168,47.4878,-122.314,850,6714
9557300570,1427414400000000000,554500.0,3,2.25,1880,6565,1.0,0,4,8,1420,460,1972,98008,47.6396,-122.113,2060,7280
7202330030,1408665600000000000,500000.0,3,2.5,1650,5683,2.0,0,3,7,1650,0,2003,98053,47.683,-122.035,1650,4193
6064800550,1406937600000000000,247800.0,3,2.5,1580,2170,2.0,0,3,7,1580,0,2003,98118,47.5418,-122.289,1610,1917
1786630160,1405036800000000000,344200.0,4,2.5,2490,5812,2.0,0,3,8,2490,0,2000,98042,47.3875,-122.155,2690,6012
3709500140,1403481600000000000,459950.0,4,2.5,2000,6107,2.0,0,3,8,2000,0,2003,98011,47.7557,-122.221,2040,6520
